,author,title,datepublished,isbn13,Title,Author,PublishedDate,ISBN13
17877,,,,,Bobby Darin,['Michael Seth Starr'],2011,9781589795983
17878,,,,,Mouse in the Rat Pack,['Michael Starr'],2002,9780878332779
17879,,,,,Art Carney,['Michael Seth Starr'],2002,9781557835659
17880,,,,,Ringo,['Michael Seth Starr'],2018,9788542213898
17881,,,,,Ringo,['Michael Starr'],2016,9788379245369
17882,,,,,The Alliance: Darkness Falls,['Michael Sullivan'],2019,9780359797158
17883,,,,,The Alliance,['Michael Sullivan'],2022,9781794722569
17884,,,,,Black and Blue,['Michael Seth Starr'],2011,9781557838520
17885,,,,,Ties That Bind,['Brenda Jackson'],2002,9780312306113
17886,,,,,Follow Your Heart,['Brenda Jackson'],2021,9781335147974
17887,,,,,Forget Me Not,['Brenda Jackson'],2019,9781335906120
17888,,,,,More Than Words: Acts of Kindness,"['Brenda Jackson', 'Stephanie Bond', 'Maureen Child']",2014,9781460327197
17889,,,,,Brenda Jackson The Westmoreland Series Books 16-20,['Brenda Jackson'],2014,9781460345887
17890,,,,,Inseparable,['Brenda Jackson'],2011,9780373534432
17891,,,,,Bane,['Brenda Jackson'],2015,9781460386897
17892,,,,,Welcome to Leo's,"['Rochelle Alers', 'Donna Hill', 'Brenda Jackson', 'Francis Ray']",2015,9781250084361
17893,,,,,A Man's Promise,['Brenda Jackson'],2014,9780778316251
17894,,,,,Sparks of Temptation,['Brenda Jackson'],2015,9780373091706
17895,,,,,What He Wants for Christmas,['Brenda Jackson'],2021,9780369708335
17896,,,,,Sensual Confessions,['Brenda Jackson'],2019,9781488051494
17897,,,,,Brenda Jackson The Westmorelands Series Books 21-25,['Brenda Jackson'],2015,9781460393598
17898,,,,,Texas Wild,['Brenda Jackson'],2012,9781459241510
17899,,,,,Canyon,['Brenda Jackson'],2013,9781460316719
17900,,,,,Brenda Jackson's Westmoreland Series,['Brenda Jackson'],2007,9781552549025
17901,,,,,A Lover's Vow,['Brenda Jackson'],2015,9780778318002
17902,,,,,Brenda Jackson The Westmoreland Collection,['Brenda Jackson'],2013,9781459255630
17903,,,,,The House on Blueberry Lane,['Brenda Jackson'],2022,9781488077975
17904,,,,,Westmoreland's Way,['Brenda Jackson'],2009,9781426842801
17905,,,,,The Savvy Sistahs,['Brenda Jackson'],2003,9780312315122
17906,,,,,Secret Love,['Brenda Jackson'],2018,9781488038747
17907,,,,,One More Night,"['Brenda Jackson', 'Synithia Williams']",2021,9780369703927
17908,,,,,Claimed by a Steele,['Brenda Jackson'],2020,9781488062865
17909,,,,,Zane,['Brenda Jackson'],2013,9780373732524
17910,,,,,All For Love,['Brenda Jackson'],2020,9781488076572
17911,,,,,His Forever Family,"['Sarah M. Anderson', 'Brenda Jackson']",2016,9780373734382
17912,,,,,Solid Soul,['Brenda Jackson'],2009,9781426836770
17913,,,,,True Love,['Brenda Jackson'],2018,9781488039485
17914,,,,,Claimed for Destiny,['Brenda Jackson'],2020,9781488075964
17915,,,,,Texas Proud & Irresistible Forces,"['Diana Palmer', 'Brenda Jackson']",2023,9780369721617
17916,,,,,Entangled,"['Carmen Green', 'Carla Fredd', 'Brenda Jackson']",2020,9781488074134
17917,,,,,Brenda Jackson The Westmorelands Series Books 11-15,['Brenda Jackson'],2015,9781460391990
17918,,,,,Simply Irresistible,"['Brenda Jackson', 'Reese Ryan']",2021,9780369703880
17919,,,,,Impetuous & The Proposal,"['Lori Foster', 'Brenda Jackson']",2020,9781488058035
17920,,,,,Wishes for Tomorrow,['Brenda Jackson'],2020,9781488058196
17921,,,,,Against the Night & The Object of His Protection,"['Kat Martin', 'Brenda Jackson']",2018,9781488084850
17922,,,,,Mystery Man & Cole's Red-Hot Pursuit,"['Diana Palmer', 'Brenda Jackson']",2019,9781488055003
17923,,,,,Locked in Temptation,['Brenda Jackson'],2017,9781460399965
17924,,,,,Ignited by Passion,['Brenda Jackson'],2011,9781426879159
17925,,,,,A Brother's Honor,['Brenda Jackson'],2013,9780778314332
17926,,,,,Perfect Fit,['Brenda Jackson'],2011,9780758267733
17927,,,,,Oh My Stars,['Sally Kilpatrick'],2018,9781496710758
17928,,,,,Bless Her Heart,['Sally Kilpatrick'],2017,9781496710741
17929,,,,,The Not So Nice List,['Sally Kilpatrick'],2022,9781641972321
17930,,,,,Much Ado about Barbecue,['Sally Kilpatrick'],2021,9781641972130
17931,,,,,Better Get To Livin',['Sally Kilpatrick'],2016,9781617735738
17932,,,,,Bittersweet Creek,['Sally Kilpatrick'],2015,9781617735714
17933,,,,,Orange Blossom Special: An Ellery Novella,['Sally Kilpatrick'],2020,9781641971508
17934,,,,,The Happy Hour Choir,['Sally Kilpatrick'],2015,9781617735684
17935,,,,,Snowbound in Vegas,['Sally Kilpatrick'],2020,9781641971515
17936,,,,,Dog Training,['Sally J. Kilpatrick'],2015,9781515397052
17937,,,,,Magnificence: A Novel,['Lydia Millet'],2013,9780393081701
17938,,,,,A Children's Bible: A Novel,['Lydia Millet'],2020,9781324005049
17939,,,,,Fight No More: Stories,['Lydia Millet'],2018,9780393635492
17940,,,,,My Happy Life,['Lydia Millet'],2002,9780805068467
17941,,,,,Dinosaurs: A Novel,['Lydia Millet'],2022,9781324021476
17942,,,,,Omnivores: A Novel,['Lydia Millet'],2018,9780393635478
17943,,,,,How the Dead Dream,['Lydia Millet'],2009,9780156035460
17944,,,,,Pills and Starships,['Lydia Millet'],2014,9781617752766
17945,,,,,Ghost Lights: A Novel,['Lydia Millet'],2011,9780393081718
17946,,,,,Oh Pure and Radiant Heart,['Lydia Millet'],2006,9780156031035
17947,,,,,The 3-Minute Musculoskeletal & Peripheral Nerve Exam,"['Alan Miller, MD', 'Kimberly DiCuccio Heckert, MD', 'Brian A. Davis, MD']",2008,9781935281245
17948,,,,,The Magical and Ritual Use of Aphrodisiacs,['Richard Alan Miller'],1985,9780892814022
17949,,,,,Block Granting Medicaid,['Edward Alan Miller'],2013,9781317962038
17950,,,,,The 3-Minute Musculoskeletal and Peripheral Nerve Exam,"['Kimberly DiCuccio Heckert, MD', 'Nethra S. Ankam, MD', 'Alan Miller, MD', 'Alyssa Speciale, MD', 'Brian A. Davis, MD']",2022,9780826177438
17951,,,,,The Magical and Ritual Use of Herbs,['Richard Alan Miller'],1983,9780892814015
17952,,,,,The Magical and Ritual Use of Perfumes,"['Richard Alan Miller', 'Iona Miller']",1990,9780892812103
17953,,,,,Middle Tennessee's Forgotten Children,['Alan N. Miller'],2004,9780806352466
17954,,,,,Resetting Our Future: Cut Super Climate Pollutants Now!,"['Alan Miller', 'Durwood Zaelke']",2021,9781789048353
17955,,,,,Why Beautiful People Have More Daughters,"['Alan S. Miller', 'Satoshi Kanazawa']",2007,9780399533655
17956,,,,,Fade from the Truth: a Tale of Learning Then Unlearning the Beliefs of Jehovah's Witnesses,['Alan Miller'],2012,9781475230017
17957,,,,,Environmental Problem Solving,['Alan Miller'],2013,9781461214403
17958,,,,,Project Everlasting,"['Mathew Boggs', 'Jason Alan Miller']",2007,9781416543251
17959,,,,,The Diamond Body:,"['Richard Alan Miller, 1st', 'Iona Miller']",2021,9780998902234
17960,,,,,Subset Selection in Regression,['Alan Miller'],2002,9781420035933
17961,,,,,Holding Court,['Alan Miller'],2022,9781959770138
17962,,,,,Holding Court,['Alan Miller'],2022,9781960147325
17963,,,,,A Time for All Things,['Craig Alan Miller'],2019,9780190073961
17964,,,,,The Secret Meaning of Wisdom,['Alan Miller'],2010,9781610050005
17965,,,,,Linux Administration Best Practices,['Scott Alan Miller'],2022,9781800568792
17966,,,,,The Year We Disappeared,"['Cylin Busby', 'John Busby']",2011,9781599908076
17967,,,,,Blink Once,['Cylin Busby'],2012,9781619630543
17968,,,,,Date Him or Dump Him? Ski Trip Trouble,['Cylin Busby'],2013,9781619630437
17969,,,,,The Stranger Game,['Cylin Busby'],2016,9780062354624
17970,,,,,Date Him or Dump Him? The Dance Dilemma,['Cylin Busby'],2013,9781619630420
17971,,,,,Date Him or Dump Him? The Campfire Crush,['Cylin Busby'],2013,9781619630413
17972,,,,,The White House Cat,['Cylin Busby'],2022,9780063138865
17973,,,,,The Bookstore Cat,['Cylin Busby'],2020,9780063084858
17974,,,,,The Nine Lives of Jacob Tibbs,['Cylin Busby'],2017,9780553511260
17975,,,,,El juego de las extrañas,['Cylin Busby'],2015,9789877472837
17976,,,,,Off the Map,['Trish Doller'],2023,9781250809506
17977,,,,,Where the Stars Still Shine,['Trish Doller'],2015,9781619632981
17978,,,,,The Suite Spot,['Trish Doller'],2022,9781250809483
17979,,,,,Start Here,['Trish Doller'],2019,9781481479936
17980,,,,,Float Plan,['Trish Doller'],2021,9781250767950
17981,,,,,The Devil You Know,['Trish Doller'],2015,9781619634169
17982,,,,,Something Like Normal,['Trish Doller'],2013,9781619631465
17983,,,,,In a Perfect World,['Trish Doller'],2017,9781481479905
17984,,,,,Start Here,['Perfection Learning Corporation'],2021,9781663606990
17985,,,,,"Du hast gesagt, es ist für immer",['Trish Doller'],2021,9783641265625
17986,,,,,Partidas e Chegadas,['Trish Doller'],2021,9786559570638
17987,,,,,Ida's Ride,['Trish Schiesser'],1998,9780967016900
17988,,,,,Nachts am Fluss,['Trish Doller'],2017,9783551315007
17989,,,,,În derivă,['Trish Doller'],2021,9786063372643
17990,,,,,Sternenhimmeltage,['Trish Doller'],2016,9783551314390
17991,,,,,Avevi detto che era per sempre,['Trish Doller'],2022,9788820072100
17992,,,,,Na Valovima,['Trish Doller'],2021,9789533603278
17993,,,,,Plán plavby,['Trish Doller'],2022,9788027701407
17994,,,,,The Goose Girl,['Shannon Hale'],2017,9781681193168
17995,,,,,Friends Forever,['Shannon Hale'],2021,9781250849861
17996,,,,,Kind of a Big Deal,['Shannon Hale'],2020,9781250206244
17997,,,,,Best Friends,['Shannon Hale'],2019,9781250317452
17998,,,,,River Secrets,['Shannon Hale'],2017,9781681193182
17999,,,,,Princess Academy,['Shannon Hale'],2015,9781619636132
18000,,,,,Dangerous,['Shannon Hale'],2015,9781619638198
18001,,,,,Friends Forever Sneak Peek,['Shannon Hale'],2021,9781250849847
18002,,,,,Calamity Jack,"['Shannon Hale', 'Dean Hale']",2014,9781619637498
18003,,,,,Forest Born,['Shannon Hale'],2017,9781681193199
18004,,,,,How It Went Down,['Kekla Magoon'],2014,9781627791595
18005,,,,,Light It Up,['Kekla Magoon'],2019,9781250128904
18006,,,,,Fire in the Streets,['Kekla Magoon'],2013,9781442422315
18007,,,,,Camo Girl,['Kekla Magoon'],2012,9781416978053
18008,,,,,X: A Novel,"['Ilyasah Shabazz', 'Kekla Magoon']",2016,9780763690922
18009,,,,,Revolution in Our Time: The Black Panther Party’s Promise to the People,['Kekla Magoon'],2021,9781536214185
18010,,,,,The Minus-One Club,['Kekla Magoon'],2023,9781250806215
18011,,,,,Voyagers: Infinity Riders (Book 4),['Kekla Magoon'],2016,9780385386685
18012,,,,,The Season of Styx Malone,['Kekla Magoon'],2019,9781524715984
18013,,,,,The Rock and the River,['Kekla Magoon'],2009,9781439153352
18014,,,,,Media Censorship,['Kekla Magoon'],2009,9781604539066
18015,,,,,The Salem Witch Trials,['Kekla Magoon'],2008,9781604530490
18016,,,,,37 Things I Love (in no particular order),['Kekla Magoon'],2012,9781429941709
18017,,,,,Sex Education in Schools,['Kekla Magoon'],2010,9781604535365
18018,,,,,Shadows of Sherwood,['Kekla Magoon'],2016,9781681190235
18019,,,,,"The Highest Tribute: Thurgood Marshall's Life, Leadership, and Legacy",['Kekla Magoon'],2021,9780063089433
18020,,,,,Rebellion of Thieves,['Kekla Magoon'],2017,9781536424904
18021,,,,,X,"['Ilyasah Shabazz', 'Kekla Magoon']",2020,9781432874186
18022,,,,,Gun Control,['Kekla Magoon'],2007,9781604538168
18023,,,,,Infinity Riders,['Kekla Magoon'],2016,9780385386678
18024,,,,,Mr. Big,"['Carol Dembicki', 'Matt Dembicki']",2012,9781616089672
18025,,,,,XOC: Journey of a Great White,['Matt Dembicki'],2012,9781620100233
18026,,,,,XOC,['Matt Dembicki'],2012,9781934964859
18027,,,,,Taken for English,['Olivia Newport'],2014,9781628363838
18028,,,,,The Inn at Hidden Run,['Olivia Newport'],2019,9781643521374
18029,,,,,Accidentally Amish,['Olivia Newport'],2012,9781620290187
18030,,,,,Meek and Mild,['Olivia Newport'],2015,9781634091909
18031,,,,,Hidden Falls: The Storm -,['Olivia Newport'],2015,9781634097208
18032,,,,,Colors of Christmas,['Olivia Newport'],2017,9781683225256
18033,,,,,Valley of Choice Trilogy,['Olivia Newport'],2015,9781634091961
18034,,,,,What You Said to Me,['Olivia Newport'],2020,9781643528205
18035,,,,,Wonderful Lonesome,['Olivia Newport'],2014,9781630586027
18036,,,,,When I Meet You,['Olivia Newport'],2020,9781643525853
18037,,,,,Millstone of Doubt,['Erica Vetsch'],2022,9780825477614
18038,,,,,Children of the Shadows,['Erica Vetsch'],2023,9780825477621
18039,,,,,Before the Dawn,['Erica Vetsch'],2013,9781624168932
18040,,,,,The Gentleman Spy,['Erica Vetsch'],2020,9780825446184
18041,,,,,Stars in Her Eyes,['Erica Vetsch'],2012,9781624163159
18042,,,,,The Cactus Creek Challenge,['Erica Vetsch'],2015,9781630589301
18043,,,,,A Child's Christmas Wish,['Erica Vetsch'],2017,9781488017940
18044,,,,,The Bounty Hunter's Baby,['Erica Vetsch'],2017,9781488017483
18045,,,,,Sagebrush Knights,['Erica Vetsch'],2012,9781620296301
18046,,,,,Maggie and the Maverick,['Erica Vetsch'],2013,9781628368345
18047,,,,,The Marked Son,['Shea Berkley'],2012,9781620612309
18048,,,,,The Fallen Prince,['Shea Berkley'],2013,9781620612255
18049,,,,,The Rising King,['Shea Berkley'],2014,9781622661510
18050,,,,,Once Upon a Time: the Villains,['Shea Berkley'],2013,9781492217992
18051,,,,,Rising King,['Shea Berkley'],2014,9781633750371
18052,,,,,"The Marked Son (Keepers of Life, #1)",['Shea Berkley'],2011,9781937044015
18053,,,,,Edge of Evil,['Shea Berkley'],2015,9781942373025
18054,,,,,Stone Cold Dead,['Shea Berkley'],2014,9781942373001
18055,,,,,Stone Cold Past,['Shea Berkley'],2017,9781942373100
18056,,,,,Live Raw,['Mimi Kirk'],2011,9781616082741
18057,,,,,Live Raw Around the World,['Mimi Kirk'],2013,9781620876138
18058,,,,,"Raw-Vitalize: The Easy, 21-Day Raw Food Recharge","['Mimi Kirk', 'Mia Kirk White']",2017,9781682680292
18059,,,,,The Plant-Based Healthy Dog Revolution,"['Mimi Kirk', 'Lisa Kirk']",2018,9781682682715
18060,,,,,"The Ultimate Book of Modern Juicing: More than 200 Fresh Recipes to Cleanse, Cure, and Keep You Healthy",['Mimi Kirk'],2015,9781581576399
18061,,,,,The Plant-Based Dog Food Revolution: With 50 Recipes,"['Mimi Kirk', 'Lisa Kirk']",2018,9781682682722
18062,,,,,H2Oh!: Infused Waters for Health and Hydration,['Mimi Kirk'],2018,9781682682821
18063,,,,,Tea-Vitalize: Cold-Brew Teas and Herbal Infusions to Refresh and Rejuvenate,['Mimi Kirk'],2019,9781682682845
18064,,,,,The Ultimate Book of Modern Juicing,['Mimi Kirk'],2015,9781581572605
18065,,,,,Raw-Vitalize,"['Mimi Kirk', 'Mia Kirk White']",2017,9781682680285
18066,,,,,Believe and Destroy,['Christian Ingrao'],2015,9780745660271
18067,,,,,The Promise of the East,['Christian Ingrao'],2019,9781509527786
18068,,,,,The SS Dirlewanger Brigade,['Christian Ingrao'],2013,9781620876312
18069,,,,,Hitler,"['Johann Chapoutot', 'Christian Ingrao']",2018,9782130800293
18070,,,,,Creer y destruir : los intelectuales en la máquina de guerra de las SS,['Christian Ingrao'],2017,9788416748488
18071,,,,,Le Soleil noir du paroxysme,['Christian Ingrao'],2021,9782738154477
18072,,,,,Croire et détruire,['Christian Ingrao'],2010,9782213663685
18073,,,,,Les urgences d'un historien,['Christian Ingrao'],2019,9782204127042
18074,,,,,La promesse de l'Est. Espérance nazie et génocide (1939-1943),['Christian Ingrao'],2016,9782021332971
18075,,,,,Engines of Ruin,['Lucas Mangum'],2017,9780692978047
18076,,,,,Mania - Revised Edition,['Lucas Mangum'],2020,9781087893983
18077,,,,,Horrorama,"['Matt Harvey', 'A S Coomer', 'Lucas Mangum']",2020,9781941918715
18078,,,,,Earth Vs the Star Mummy,['Lucas Mangum'],2022,9798365303263
18079,,,,,The Final Gate,"['Lucas Mangum', 'Wesley Southard']",2021,9798518818330
18080,,,,,Dark of Night - Flesh and Fire,"['Jonathan Maberry', 'Rachael Lavin', 'Lucas Mangum']",2016,9781942712916
18081,,,,,Gods of the Dark Web,['Lucas Mangum'],2018,9781621052715
18082,,,,,Snow Angels,['Lucas Mangum'],2023,9781959778226
18083,,,,,Saint Sadist,['Lucas Mangum'],2019,9781941918456
18084,,,,,Reforming the Cowboy,['Marisa Cleveland'],2013,9781622661732
18085,,,,,Reforming the CEO,['Marisa Cleveland'],2019,9781640638815
18086,,,,,There Is No Box,"['Simon Cleveland', 'Marisa Cleveland']",2022,9781637741955
18087,,,,,The Valentine Challenge,['Marisa Cleveland'],2013,9781622660636
18088,,,,,Erase the Line,['Marisa Cleveland'],2016,9781522781790
18089,,,,,Inheritance,['Marisa Cleveland'],2016,9781530546732
18090,,,,,Blurring the Lines,['Marisa Cleveland'],2015,9781633755161
18091,,,,,Pushed,['Marisa Cleveland'],2014,9781494866761
18092,,,,,Accidental Butterfly,['Marisa Cleveland'],2015,9781514351666
18093,,,,,Written on My Heart,['Cole Gibsen'],2015,9781943336906
18094,,,,,Life Unaware,['Cole Gibsen'],2015,9781682812020
18095,,,,,Shinobi,['Cole Gibsen'],2014,9780738740553
18096,,,,,Senshi,['Cole Gibsen'],2013,9780738733265
18097,,,,,Seared on My Soul,['Cole Gibsen'],2016,9781682812297
18098,,,,,Risen,['Cole Gibsen'],2018,9781633758940
18099,,,,,Katana,['Cole Gibsen'],2012,9780738732671
18100,,,,,Fifty First Times,"['Julie Cross', 'J. Lynn', 'Molly McAdams', 'Sophie Jordan', 'Roni Loren', 'Tracy Wolff', 'Lauren Layne', 'Andrew Shaffer', 'Cole Gibsen', 'Myra McEntire', 'Carrie Ryan', 'Mark Perini', 'Gennifer Albin', 'Lisa Desrochers', 'Hannah Moskowitz', 'Lyla Payne', 'Alessandra Thomas', 'Melissa Landers', 'Melissa West']",2014,9780062329707
18101,,,,,Written on my heart,['Cole Gibsen'],2018,9783423432719
18102,,,,,Return,['Cole Gibsen'],2019,9781640635296
18103,,,,,Too Late for Angels,['Mignon F. Ballard'],2005,9780312331863
18104,,,,,Miss Dimple Suspects,['Mignon F. Ballard'],2013,9781250012807
18105,,,,,Hark! The Herald Angel Screamed,['Mignon F. Ballard'],2008,9781429945295
18106,,,,,The Angel and the Jabberwocky Murders,['Mignon F. Ballard'],2006,9780312354190
18107,,,,,The Angel Whispered Danger,['Mignon F. Ballard'],2003,9780312308131
18108,,,,,An Angel to Die For,['Mignon F. Ballard'],2000,9780312276324
18109,,,,,Miss Dimple Picks a Peck of Trouble,['Mignon F. Ballard'],2014,9781250035639
18110,,,,,Shadow of an Angel,['Mignon F. Ballard'],2002,9781429970563
18111,,,,,Angel at Troublesome Creek,"['Mignon Franklin Ballard', 'Mignon F. Ballard']",1999,9780312241759
18112,,,,,Miss Dimple Disappears,['Mignon F. Ballard'],2010,9781429947374
18113,,,,,L.A. Blues III:,['Maxine Thompson'],2013,9781622861583
18114,,,,,Never Knew Love Like This Before,"['Denise Campbell', 'Michelle McGriff', 'Maxine Thompson']",2014,9781599832951
18115,,,,,Hostage of Lies,['Maxine E. Thompson'],2009,9781599830957
18116,,,,,Affirmations and Essays for Melanoid People,['Maxine Thompson'],2016,9781386763093
18117,,,,,All in the Family,"['Maxine Thompson', 'Janice Sims', 'Melanie Schuster']",2007,9780977093663
18118,,,,,L.A. Blues,['Maxine Thompson'],2007,9781599831985
18119,,,,,L..A. Blues II:,['Maxine Thompson'],2012,9781622860258
18120,,,,,Bookery Cook,"['Jessica Thompson', 'Georgia Thompson', 'Maxine Thompson']",2014,9781742667560
18121,,,,,L.A. Blues II,['Maxine Thompson'],2012,9781601623515
18122,,,,,No Pockets in a Shroud,['Maxine E. Thompson'],1997,9780964757615
18123,,,,,Being Sober,['Harry Haroutunian'],2013,9781623360061
18124,,,,,Not As Prescribed,['Harry Haroutunian'],2016,9781616496289
18125,,,,,Being Sober,['Harry Haroutunian'],2013,9781623360054
18126,,,,,Mythopoesis,['Harry Slochower'],1970,9780814315118
18127,,,,,"Hittite Studies in Honor of Harry A. Hoffner, Jr",['Harry A. Hoffner'],2003,9781575060798
18128,,,,,Are You Predestined?,"['Harry Audley Flannery, B.A. J.D. LL.M']",2015,9781490869735
18129,,,,,The Contingent Valuation Method in Health Care,"['Sandra Nocera', 'Harry Telser', 'Dario Bonato']",2012,9781441991331
18130,,,,,The New England Soul : Preaching and Religious Culture in Colonial New England,['Harry S. Stout John B. Madden Master of Berkeley College and Jonathan Edwards Professor of American Christianity Yale University'],1986,9780198021018
