,Author,Title,PublishedDate,ISBN13
15220,Anne Frank,The Diary of a Young Girl,1987-07-15,9780385040198
15221,Kingfisher (Firm),Us Zoo on the Move Ba in Grasslands,2012-10-01,9780753470121
15222,Claire Lombardo,The Most Fun We Ever Had,2021-04-06,9780525564232
15223,Claire Lombardo,The Most Fun We Ever Had,2020-09,9780593313275
15224,Osama Aburkab,Sucha Fun Age,2021-05-16,9798505374085
15225,Lotta Sonninen,The Little Book of Bad Moods,2019-02-12,9781982122621
15226,Lotta Sonninen,The Little Book of Bad Moods for Mothers,2020-03-05,9781526616807
15227,Anthony LeDonne,Eat Like a Maisel,2018-11-06,9781510743717
15228,Eduardo Halfon,The Polish Boxer,2012,9781934137536
15229,Dan Falk,In Search of Time,2010-01-05,9780312603519
15230,Dan Falk,In Search of Time,2009-10-20,9781551993294
15231,Gian Balsamo,Proust & His Banker,2017-04-19,9781611177374
15232,Anne Magnon,Arrow of Time and Reality,1997,9789810230227
15233,John Gribbin,In Search of the Edge of Time,1995,9780140248142
15234,Michael Shaw,In Search of Time Wasted,2008-11-14,9781467018005
15235,Jacob Dahl,In Search of Time,2023-04-04,9781911687429
15236,Barry Schultz,In Search of Time Lost,2014-01-07,9781927679067
15237,JJBlack,In Search of Time Found,2017,9781988460024
15238,Fred Good,I Deal in Search of Time and Place,1999,9780944337417
15239,John Lazenby,Test of Time,2006-04-01,9780719566530
15240,Patricia M. Hyatt,"In Search of My Lost Self - ""Winds of Time and Healing""",1997-08,9780533123018
15241,Duncan Shanks,Duncan Shanks,2009,9781905146369
15242,Ankur Singh,In Search of Time To Write a Master's Dissertation,2020-11,9798556925304
15243,Karma Lekshe Tsomo,"Into the Jaws of Yama, Lord of Death",2012-02-01,9780791481455
15244,Mahadevi Verma,Yama,2008-09-01,9788180313066
15245,Aleksandr Kuprin,Yama,2020-04-13,9798633084191
15246,A. I. (Aleksandr Ivanovich) Kuprin,Yama: the Pit,2011-11,9783842456655
15247,Alexandra Kurpin,Yama (the Pit),2011-12-17,9781466496354
15248,Aleksandr Kuprin,Yama,2017-04-09,9781545253809
15249,Mary Ann Mitchell,Quenched,2000,9780843947175
15250,Ruslan I Dmitriev,Quenched-phosphorescence Detection of Molecular Oxygen,2018-05-25,9781788014557
15251,S Steeb,Rapidly Quenched Metals,2012-12-02,9780444601117
15252,J.M. Harris,Quenched from Within,2023-04-28,9781669871583
15253,Jessica Harris,Quenched,2023-01-31,9781493439577
15254,R.W. Cochrane,Rapidly Quenched Metals 6:,1988-01-01,9780080984834
15255,A.J. Llewellyn,Fever Quenched,2014-03-14,9781781849828
15256,H. Fredriksson,Rapidly Quenched Materials,2012-12-02,9780080984605
15257,Sergei Urban,TheDadLab,2019-05-14,9780525542698
15258,Sergei Urban,"TheDadLab: 40 Quick, Fun and Easy Activities to do at Home",2018-07-12,9781788700603
15259,Sergei Urban,TheDadLab - Mit Papa coole Sachen machen - 40 einfache und witzige Experimente,2019-07-22,9783641245641
15260,James Macdonald,A Free Nation Deep in Debt,2006-05-22,9780691126326
15261,Teresa A. Sullivan,The Fragile Middle Class,2020-02-18,9780300253733
15262,Hiroshi Mori,I'm In Debt to Akiko,2014-10-30,9781312640641
15263,Jon Leibowitz,Repairing a Broken System,2010-11,9781437936353
15264,Lamia Karim,Microfinance and Its Discontents,2011,9780816670949
15265,Robert A. Gross,In Debt to Shays,1993,9780813913544
15266,Mr.Peter Wickham,Analytical Issues in Debt,1989-03-15,9781557750419
15267,Clara Han,Life in Debt,2012-06-05,9780520272101
15268,Louis Jacolliot,The Bible in India,2010-10-01,9781610334648
15269,Charles Darwin,On the Origin of Species By Means of Natural Selection,2022-10-19,9783368310196
15270,Dan Brown,Origin,2017-10-03,9780385542692
15271,Charles Darwin,"On the Origin of Species, 6th Edition + On the Tendency of Species to Form Varieties (The Original Scientific Text leading to ""On the Origin of Species"")",2013-07-10,9788074844355
15272,Ernst Mayr,"Systematics and the Origin of Species, from the Viewpoint of a Zoologist",1999,9780674862500
15273,Charles Darwin,The Origin of Species by Means of Natural Selection,2022-11-10,9783368316341
15274,Charles Darwin,The Annotated Origin,2011,9780674060173
15275,James Naismith,Basketball,1996-01-01,9780803283701
15276,Charles Darwin,The Foundations of the Origin of Species,2020-07-17,9783752316360
15277,Charles Darwin,Origin of Species,2023-01-06,9783988289087
15278,Charles Darwin,The Origin of Species,2023-03-26,9783382153991
15279,Tommy Book Press,Don't Forget Me,2019-11-15,9781708572853
15280,Johannes Bouwe Schiere,Back-yard Rabbit Keeping in the Tropics,2008,9789290814047
15281,Patricia Anklam,Net Work,2007,9780750682978
15282,Carolyn J. Heinrich,Making the Work-Based Safety Net Work Better,2009-06-02,9781610446440
15283,H. Kennedy,Net Work,2011-11-18,9780230356108
15284,Rob McClanaghan,Net Work,2020-11-03,9781982114800
15285,Wendy G. Lehnert,Light on the Web,2001,9780201737349
15286,Hédi Fried,Questions I Am Asked about the Holocaust,2023-04-04,9781922585783
15287,Hédi Fried,Questions I Am Asked about the Holocaust,2023-04-04,9781957363233
15288,Carl von Linné,Linnaeus' Philosophia Botanica,2005-06-02,9780198569343
15289,Theodor Magnus Fries,Linnaeus,2011-12-22,9781108037235
15290,Margaret J. Anderson,Carl Linnaeus,2014-12-15,9780766065406
15291,Lisbet Koerner,Linnaeus,2001-04-16,9780674039698
15292,Karen Magnuson Beil,What Linnaeus Saw: A Scientist's Quest to Name Every Living Thing,2019-10-01,9781324004691
15293,Wilfrid Blunt,Linnaeus,2001,9780691096360
15294,Paul Lawrence Farber,Finding Order In Nature,2003-04-30,9780801873546
15295,Patricia Fara,"Sex, Botany and Empire",2004-01-01,9781840464443
15296,Tore Frängsmyr,"Linnaeus, the Man and His Work",1983-01-01,9780520045682
15297,Alexander J. P. Raat,"Synopsis of Biological Data on the Northern Pike, Esox Lucius Linneaus, 1758",1988,9789251026564
15298,Margaret Jean Anderson,Carl Linnaeus,2001-01-01,9780613996266
15299,Gunnar Broberg,The Man Who Organized Nature,2023-07-11,9780691248196
15300,Richard Pulteney,A General View of the Writings of Linnaeus,2011-11-03,9781108037303
15301,Wilfrid Blunt,The Compleat Naturalist,2001,9780711218413
15302,Karen Magnuson Beil,What Linnaeus Saw,2019-10-01,9781324004684
15303,B. Kim Barnes,Building Better Ideas,2019-11-05,9781523085606
15304,Brynne Conroy,The Feminist Financial Handbook,2018-10-15,9781633538092
15305,Crystal Duffy,Twin to Twin,2018-12-15,9781633538344
15306,Daniel W Skupski,Twin-to-Twin Transfusion Syndrome,2013-03-31,9789350903513
15307,Erin Bruch,Forever Linked,2011-01,9781936519026
15308,Miss Planner,Twin to Twin,2017-03-19,9781544775760
15309,Enrico Lopriore,Twin-to-twin Transfusion Syndrome: from Placental Anastomoses to Long-term Outcome,2006,9789090209586
15310,Alexa Bigwarfe,Never the Same,2016-12-29,9780986196980
15311,Margaret O'Hair,Twin to Twin,2003-05-01,9780689844942
15312,Dondré T. Whitfield,Male vs. Man,2020-04-07,9780310357148
15313,ray Usher,Metamorphosis,2012-05-01,9780615624853
15314,Howard Gardner,A Synthesizing Mind,2022-03-22,9780262542838
15315,Elizabeth Ames,The Other's Gold,2019-08-27,9781984878595
15316,Elizabeth Ames,The Other's Gold,2020-04-02,9781911590330
15317,Miguel Nicolelis,The True Creator of Everything,2020-01-07,9780300248883
15318,Miguel Nicolelis,The True Creator of Everything,2018-12,9780465096039
15319,Mari C. Schuh,Crayola Chinese New Year Colors,2018-08,9781541527447
15320,Richard Lo,Chinese New Year Colors,2019-11-19,9780823443710
15321,Mari C. Schuh,Crayola® Chinese New Year Colors,2018,9781541534803
15322,Octavia E. Butler,Bloodchild and Other Stories,2011-01-04,9781583228036
15323,Anna Stephens,Bloodchild,2020-01-14,9781945863448
15324,"Gale, Cengage Learning","A Study Guide for Octavia Butler's ""Bloodchild""",2016-07-14,9781410341686
15325,Octavia E. Butler,Bloodchild,2014-03-13,9781472218742
15326,Andrew Neiderman,Bloodchild,1990,9780425120446
15327,Tim Bowler,Bloodchild,2009-06-04,9780192728715
15328,CENGAGE LEARNING. GALE,SHORT STORIES FOR STUDENTS,2016,9781535819701
15329,Dannye Seager Frerichs,Bloodchild,2002-05,9781591293828
15330,Max Jericho,The Coming of the Bloodchild,2012-02-12,9781470071776
15331,Abhinav,The Sage’s Secret,2018-09-07,9789353052935
15332,Abhinav,Kali's Retribution [The Kalki Chronicles],2019-08-19,9789353056322
15333,Rob Sheffield,Turn Around Bright Eyes,2013-08-06,9780062207647
15334,Amanda Claudia Wager,The Reading Turn-Around with Emergent Bilinguals,2019,9780807763353
15335,Stephanie Jones,The Reading Turn-Around,2019-09-06,9780807778357
15336,Jessica Barry,Don't Turn Around,2020-06-16,9780062874887
15337,Michelle Gagnon,Don't Turn Around,2012-08-28,9780062102928
15338,Cyril Demaria,Introduction to Private Equity,2013-06-12,9781118571910
15339,Mike Dixon,Turn Around and Take a Bow!,2022-05-31,9781803132495
15340,Michael P. Kramer,The Turn Around Religion in America,2016-02-24,9781317012931
15341,Joseph Cummins,Turn Around and Run Like Hell,2007,9781921208645
15342,Don Kukla,Turn Around,1996-09,9780874400267
15343,Dre’ Roundtree,Turn Around Time 2,2021-03-21,9781664163911
15344,Bob Ledbetter,Turn Around,2008-03,9781602479074
15345,Hunter Morgan,Don't Turn Around,2008-07-01,9781420106060
15346,Arnell Sanders,Life's Lessons for Everyday Living,2006-11,9780595420391
15347,Qing You,Turn Around And Meet Her Mr. Right,2020-10-20,9781636894522
15348,Dre' Roundtree,Turn Around Time,2019-11-21,9781796063189
15349,Qing You,Turn Around And Meet Her Mr. Right,2020-10-28,9781636898964
15350,Qing You,Turn Around And Meet Her Mr. Right,2020-10-16,9781636891149
15351,Joy Vassal,Turn Around and See the Lord,2009-03,9781606478929
15352,Basil Ray Taylor,God of Turn-around,2017-08-03,9780244924188
15353,Tshepo Phekonyane,Not for Chickens,2015-02-12,9781468955415
15354,Rosemarie Griggs,The Adventures Of Donkey Tom,2012-10-23,9781479705528
15355,Carol Roth,Ten Dirty Pigs/Ten Clean Pigs,2008-09-01,9780735822139
15356,Kevin Wignall,When We Were Lost,2019-06-04,9780316417808
15357,Kevin Wignall,When we were lost,2020-08-10,9783641245535
15358,Kevin Wignall,When We Were Lost,2020-09-03,9782266297851
15359,Jason Diamond,The Sprawl,2020-08-25,9781566895903
15360,Jennifer R. Wolch,Up Against the Sprawl,2004,9780816642984
15361,Mark Charron,Poems from the Sprawl,2020-04-09,9780578161174
15362,Hamish Cameron,The Sprawl,2016,9780473348236
15363,James Buscher,The Sprawl,2020-03-27,9781714606870
15364,"Wen Wen, (Le",Urban Fragmentation Under the Sprawl of Gated Communities,2017-01-27,9781361352755
15365,Aishwariya Devi Sivakumar,"Inverting the Sprawl, MSAUD 2019-2020",2020-08-06,9781715301293
15366,Ji Wen Tham,The Sprawl,2018,9789811155086
15367,Cubicle 7 Staff,Daring Tales of the Sprawl Compendium 1,2011-01-10,9780857440280
15368,Lindsay Gow,Curbing the Sprawl,2000,9780478090826
15369,Mark Charron,Poems From the Sprawl,2020-08-08,9781716667930
15370,Brenda Maddox,D.H. Lawrence,1996,9780393314540
15371,Andrew Sean Greer,The Story of a Marriage,2008-09-04,9780571246090
15372,Robert Morgan,Gap Creek,2000-10-02,9780743203630
15373,Helena Wayne,The Story of a Marriage - Vol 1,2023-04-28,9781000940053
15374,Helena Wayne,The Story of a Marriage,2002-01-31,9781134809592
15375,Geir Gulliksen,The Story of a Marriage,2018-07-24,9781524759698
15376,Sally Ryder Brady,A Box of Darkness,2011-02-01,9781429992961
15377,Gerald T. Perkoff,The Story of a Marriage,2007-06,9780595450435
15378,Ashley Abercrombie,Rise of the Truth Teller,2019-10-01,9781493419142
15379,Wendell Berry,The World-Ending Fire,2018-05-01,9781640090293
15380,James R. Hansen,First Man,2018-05-29,9781982104344
15381,Albert Camus,The First Man,2012-08-08,9780307827869
15382,James Hansen,First Man: The Life of Neil Armstrong,2018-05-29,9781471177880
15383,Colleen McCullough,The First Man in Rome,2020-04-07,9780063019799
15384,Donald M. Marquis,In Search of Buddy Bolden,2005-09-01,9780807130933
15385,H. G. Wells,The First Man in the Moon,2015-02-05,9781507855362
15386,Nathan Page,Who Was the First Man on the Moon?: Neil Armstrong,2022-01-11,9780593224434
15387,Pagan Kennedy,The First Man-Made Man,2008-03-04,9781596910164
15388,George E. Demacopoulos,Gregory the Great,2015-10-15,9780268077860
15389,H. G. Wells,The First Man in the Moon,2015-10-27,9781518768422
15390,James Buckley,Neil Armstrong: First Man on the Moon!,2021-08-03,9781645177166
15391,James R. Hansen,Dear Neil Armstrong,2019-10-15,9781612496030
15392,Baby Professor,Neil Armstrong : The First Man to Walk on the Moon - Biography for Kids 9-12 | Children's Biography Books,2017-06-15,9781541919488
15393,Alex Woolf,Trailblazers: Neil Armstrong,2019-10-01,9780593124031
15394,Juan Garcia,Neil Armstrong: First Man on the Moon,2013-08-01,9781477726426
15395,Laurie Wallmark,Numbers in Motion,2020,9781939547637
15396,Dale Mood,Numbers in Motion,1980,9780874845037
15397,Steve Dorff,"I Wrote That One, Too . . .",2017-09-01,9781540005021
15398,Linden A. Lewis,The First Sister,2021-02-23,9781982127008
15399,Linden Lewis,The First Sister,2020-08-04,9781529386905
15400,Boris Akunin,Pelagia and the White Bulldog,2010-08-12,9780297864127
15401,Linden A. Lewis,The First Sister,2020-08-04,9781529386929
15402,Gale Sears,The Sister Preachers,2022-04-04,9781639930159
15403,Breanna Olaveson,Sweet is the Work,2017,9781524402396
15404,Sister Raymond Marie,"Courageous Catherine; Mother Mary Catherine McAuley, the First Sister of Mercy",2021-09-10,9781015093973
15405,Matt Alt,Pure Invention,2021-06-22,9781984826718
15406,Matt Alt,Pure Invention,2020-06-23,9781472131867
15407,Josephine D. Lee,The Japan of Pure Invention,2010,9781452915265
15408,Josephine D. Lee,The Japan of Pure Invention,2010,9780816665792
15409,Edgardo Cantón,Le tango Une pure invention,2007,9782848980836
15410,Joanna Goodman,The Home for Unwanted Girls,2018-04-17,9780062684240
15411,Joanna Goodman,The Home for Unwanted Girls,2018,9781683318675
15412,Keri Smith,Wreck This Journal (Black) Expanded Ed.,2012-08-07,9780399161940
15413,Keri Smith,Wreck This Journal (Duct Tape) Expanded Ed.,2012-08-07,9780399162701
15414,Keri Smith,Wreck This Journal (Red) Expanded Ed.,2012-08-07,9780399162725
15415,Keri Smith,Wreck This Journal: Now in Color,2017-06-06,9780143131663
15416,Keri Smith,Wreck This Journal (Paper Bag) Expanded Ed.,2012-08-07,9780399162718
15417,Keri Smith,Wreck This Journal Everywhere,2014-06-03,9780399171918
15418,Keri Smith,Wreck this Journal,2007,9780399533464
15419,Keri Smith,Wreck This Journal,2013,9780141976143
15420,Keri Smith,Wreck This Journal (Paper Bag) Expanded Ed,2012-08-07,9781635616033
15421,Winnie M. Li,Dark Chapter: Hard-hitting crime fiction based on a true story,2017-06-01,9781785079054
15422,Joel Sigle,In My Own Words,2020-11-13,9781646286249
15423,Mouchanoff Ida de,Princess Tarakanova a Dark Chapter of Russian History,2019,9780259622109
15424,Grigorii Petrovich 1829- Danilevskii,The Princess Tarakanova; a Dark Chapter of Russian History. Translated From the Russian of G.P. Danilevski by Ida De Mouchanoff,2021-09-09,9781013613081
15425,G P 1829-1890 Danilevskii,The Princess Tarakanova. a Dark Chapter of Russian History,2015-09-05,9781341574481
15426,Grigovii Petrovich Danilevskii,The Princess Tarakanova. a Dark Chapter of Russian History,2016-05-01,9781355050605
15427,G. P. Danilevski,The Princess Tarakanova; a Dark Chapter of Russian History. Translated by Ida de Mouchanoff,2017-07-26,9780649002139
15428,Dr. Lucy Jones,The Big Ones,2019-03-19,9780525434283
15429,Michael O'Guin,Winning the Big Ones: How Teams Capture Large Contracts,2012-11-24,9781300413349
15430,Shauna Castillo,Lokito Poquito,2022-07-06,9781649525802
15431,David F. Panetti,Divine Antlervention,2011-07-01,9780615504186
15432,Christopher A. Gray,All The Big Ones Are Dead,2019-04-21,9781926433141
15433,Claire Comstock-Gay,Madame Clairevoyant's Guide to the Stars,2020-04-21,9780062913357
15434,Stacey Vanek Smith,Machiavelli for Women,2022-04-19,9781982121761
15435,Giovanni Pico della Mirandola,Oratio de Hominis Dignitate,1953,9782848543697
15436,Dag Solstad,Shyness and Dignity,2015-09-29,9781555979447
15437,Chandra Muzaffar,"Rights, Religion and Reform",2014-06-03,9781317973515
15438,Francis Fukuyama,Identity,2018-09-11,9780374717483
15439,B. F. Skinner,Beyond Freedom and Dignity,2002-03-15,9781603840811
15440,Paulus Kaufmann,"Humiliation, Degradation, Dehumanization",2010-10-07,9789048196616
15441,Anthony Ekanem,Living With Dignity,2020-04-29,9783968588049
15442,David Kretzmer,The Concept of Human Dignity in Human Rights Discourse,2021-08-04,9789004478190
15443,"Dr. Martin Luther King, Jr.","""All Labor Has Dignity""",2012-01-10,9780807086025
15444,Nora Jacobson,Dignity and Health,2021-04-30,9780826502780
15445,R. Kendall Soulen,God and Human Dignity,2006-07-12,9780802833952
15446,Pico della Mirandola,On the Dignity of Man,1998-03-01,9781624662126
15447,Robert W. Fuller,Dignity for All,2009-01-28,9781442961784
15448,André Mineau,Operation Barbarossa,2021-11-22,9789004494664
15449,United Nations,Universal Declaration of Human Rights,2010-09-12,9789211012293
15450,Pico della Mirandola,Pico Della Mirandola: Oration on the Dignity of Man,2012-08-27,9781107015876
15451,Donna Hicks,Dignity,2021-09-14,9780300261424
15452,Richard L. Curwin,Discipline with Dignity,2008,9781416607465
15453,Bryan McCann,"Hello, Hello Brazil",2004-04-13,9780822385639
15454,Day Schildkret,"Hello, Goodbye",2023-01-03,9781982170943
15455,William Saroyan,Hello Out There,1976,9780573622151
15456,Ann Napolitano,Hello Beautiful (Oprah's Book Club),2023-03-14,9780593243732
15457,Anthony J. Rudel,"Hello, Everybody!",2008,9780151012756
15458,Matthew Cordell,hello! hello!,2016-08-04,9781368005166
15459,Sandra Brown,"Hello, Darkness",2008-06-17,9781416592747
15460,Aliki,Hello! Good-bye!,1997,9780590127189
